obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"419.0713"	"419.071294"	"100"	"2.80e+05"	B	"93143.7600"	"116999.3259"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"		"T5223"	"L2634"	
"419.1029"	"419.102932"	"50"	"5.4e+05"	C+	"94553.6652"	"118407.4303"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"1"		"T5223"	"L2634"	
"419.8317"	"419.831729"	"200"	"2.57e+06"	B	"93750.5978"	"117562.9553"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"0"		"T5223"	"L2634"	
"420.0674"	"420.067472"	"400"	"9.7e+05"	B+	"93143.7600"	"116942.7542"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"		"T5223"	"L2634"	
"425.1185"	"425.11849"	"25"	"1.11e+05"	C+	"93143.7600"	"116659.9934"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"1"		"T5223"	"L2634"	
"425.9362"	"425.93617"	"200"	"3.98e+06"	B+	"95399.8276"	"118870.9170"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"0"		"T5223"	"L2634"	
"426.6286"	"426.62867"	"100"	"3.1e+05"	C+	"93750.5978"	"117183.5901"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"		"T5223"	"L2634"	
"427.2169"	"427.21689"	"150"	"8.0e+05"	B	"93750.5978"	"117151.3264"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"		"T5223"	"L2634"	
"430.0101"	"430.01009"	"100"	"3.77e+05"	B+	"93750.5978"	"116999.3259"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"		"T5223"	"L2634"	
"433.3561"	"433.35612"	"100"	"5.7e+05"	B+	"95399.8276"	"118469.0508"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"2"		"T5223"	"L2634"	
"433.5338"	"433.53378"	"50"	"3.9e+05"	C+	"95399.8276"	"118459.5975"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"1"		"T5223"	"L2634"	
