obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	"656.269"	""	"2.01e+05"	C	"48611.8663"	"63845.323"	"2s2.3p"	"2P*"	"1/2"	"2s2.6d"	"2D"	"3/2"		"u27"	""	
""	"656.345"	""	"2.41e+05"	C	"48613.6486"	"63845.323"	"2s2.3p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"5/2"		"u27"	""	
""	"656.345"	""	"4.03e+04"	C	"48613.6486"	"63845.323"	"2s2.3p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"3/2"		"u27"	""	
""	"677.866"	""	"1.6e+04"	C	"57786.4336"	"72534.55"	"2s2.4p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"3/2"		"u27"	""	
""	"677.895"	""	"8.02e+04"	C	"57787.0683"	"72534.55"	"2s2.4p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"3/2"		"u27"	""	
""	"678.401"	""	"6.39e+04"	C	"57786.4336"	"72522.90"	"2s2.4p"	"2P*"	"1/2"	"2s.2p2"	"2P"	"1/2"		"u27"	""	
""	"678.431"	""	"3.2e+04"	C	"57787.0683"	"72522.90"	"2s2.4p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"1/2"		"u27"	""	
""	"681.95167"	""	"2.2e+06"	D+	"47856.809"	"62516.5592"	"2s.2p2"	"2D"	"5/2"	"2s2.5f"	"2F*"	"7/2"		"u27"	""	
""	"681.95167"	""	"1.4e+05"	D+	"47856.809"	"62516.5592"	"2s.2p2"	"2D"	"5/2"	"2s2.5f"	"2F*"	"5/2"		"u27"	""	
""	"681.96637"	""	"2.0e+06"	D+	"47857.125"	"62516.5592"	"2s.2p2"	"2D"	"3/2"	"2s2.5f"	"2F*"	"5/2"		"u27"	""	
""	"720.593"	""	"1.65e+05"	C	"48611.8663"	"62485.504"	"2s2.3p"	"2P*"	"1/2"	"2s2.5d"	"2D"	"3/2"		"T7192"	""	
""	"720.685"	""	"1.98e+05"	C	"48613.6486"	"62485.504"	"2s2.3p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"5/2"		"T7192"	""	
""	"720.685"	""	"3.30e+04"	C	"48613.6486"	"62485.504"	"2s2.3p"	"2P*"	"3/2"	"2s2.5d"	"2D"	"3/2"		"T7192"	""	
""	"720.766"	""	"8.60e+05"	C+	"48611.8663"	"62482.167"	"2s2.3p"	"2P*"	"1/2"	"2s2.6s"	"2S"	"1/2"		"u27"	""	
""	"720.859"	""	"1.72e+06"	C+	"48613.6486"	"62482.167"	"2s2.3p"	"2P*"	"3/2"	"2s2.6s"	"2S"	"1/2"		"u27"	""	
