obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"383.4230"	""	"100"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"383.4423"	"383.44208"	"130"	""		"19292.6984"	"45364.860"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"3"	"6p2.(3P).5d.(4P).6s"	"b 5P"	"3"		""	"L16323"	
"383.4484"	"383.44819"	"230"	""		"22880.262"	"48952.008"	"5d3.(b 2G).6s"	"a 3G"	"3"	"5d3.(b 4P).6p"	"y 5P*"	"2"		""	"L16323"	
"383.7196"	""	"130"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"383.955"	"383.95858"	"130"	""		"22199.110"	"48236.200"	"5d3.(b 4P).6s"	"a 5P"	"3"	"5d3.(b 4F).6p"	"w 3G*"	"4"		""	"L16323"	
"384.1107"	"384.11078"	"260"	""		"14740.6924"	"40767.466"	"5d3.(b 4F).6s"	"a 5F"	"2"	"5d2.(a 3P).6s.(a 2P).6p"	"u 3D*"	"3"		""	"L16323"	
"384.2782"	"384.27815"	"290"	""		"23252.852"	"49268.290"	"5d3.(b 2G).6s"	"a 3G"	"4"	"5d3.(b 2G).6p"	"y 3H*"	"4"		""	"L16323"	
"384.3214"	"384.32140"	"160"	""		"21738.7225"	"47751.233"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"1"	"6p2.(1D).5d.(2P).6s"	"g 3P"	"0"		""	"L16323"	
"384.3402"	""	"65"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"384.4110"	"384.41008"	"33"	""		"20960.1223"	"46966.632"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"4"	"6p2.(1D).5d.(2F).6s"	"c 1F"	"3"		""	"L16323"	
"384.5962"	"384.59584"	"260"	""		"18381.5234"	"44375.472"	"5d.6s2.(a 2D).6p"	"z 3D*"	"3"	"6p2.(3P).5d.(2P).6s"	"d 3P"	"2"		""	"L16323"	
"384.6521"	"384.6513"	"230"	""		"23448.6227"	"49438.825"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"3"	""	"4944"	"2"		""	"L16323"	
"384.9190"	"384.917811"	"32000"	"2.24e+07"	B+	"5638.6151"	"31610.8213"	"5d2.6s2"	"a 1D"	"2"	"5d2.(a 3F).6s.(a 2F).6p"	"y 1D*"	"2"		"T5346"	"L21976,L16323"	
"385.0364"	"385.03636"	"1600"	""		"8983.7652"	"34947.9749"	"5d2.6s2"	"a 3P"	"2"	"5d2.(a 3P).6s.(a 4P).6p"	"x 3D*"	"2"		""	"L16323"	
"385.1676"	"385.16737"	"640"	""		"23448.6227"	"49404.001"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"3"	""	"4940"	"2"		""	"L16323"	
"385.2520"	""	"32"	""		""	""	""	""	""	""	""	""		""	"L16323"	
