obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"707.846"	"707.843+"	"1"	""		"79986.618"	"94110.15"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).9p"	"2[5/2]"	"2"		""	"L4739"	
"711.9598"	"711.9598+"	"500"	"8.39e+06"	B	"78403.061"	"92444.927"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).7d"	"2[7/2]*"	"4"		"T5099"	"L7292"	
"713.657"	"713.6561+"	"15"	""		"78119.798"	"92128.287"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L4739"	
"717.270"	"717.270+"	"10"	""		"80196.629"	"94134.53"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).9p"	"2[5/2]"	"3"		""	"L4739"	
"719.242"	"719.26+"	"4"	""		"92221.362"	"106120.8"	"5p5.(2P*<3/2>).8p"	"2[5/2]"	"2"	"5p5.(2P*<1/2>).11s"	"2[1/2]*"	"1"		""	"L4103"	
"720.079"	"720.0797+"	"15"	""		"77269.145"	"91152.670"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	"5p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		""	"L4739"	
"720.914"	"720.912+"	"5"	""		"80322.746"	"94190.24"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).9p"	"2[3/2]"	"2"		""	"L4739"	
"722.024"	"722.025+"	"1"	""		"80322.746"	"94168.86"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).9p"	"2[3/2]"	"1"		""	"L4739"	
"722.264"	"722.31+"	"20"	""		"91447.474"	"105288.2"	"5p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<1/2>).6f"	"2[5/2]"	"3"		""	"L4103"	
"723.820"	"723.820+"	"3"	""		"80322.746"	"94134.53"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).9p"	"2[5/2]"	"3"		""	"L4739"	
