obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"465.2244"	"465.2245+"	"57"	"1.55e+07"	B	"28666.545"	"50155.527"	"4d4.5s.(6D).5p"	"z 7F*"	"2"	"4d4.5s.(6D).6s"	"f 7D"	"3"		"T5293"	"L10250"	
"466.2759"	"466.2758+"	"220"	"2.02e+06"	B+	"11858.498"	"33299.029"	"4d4.5s2"	"a 5D"	"3"	"4d4.5s.(6D).5p"	"y 5P*"	"2"		"T5293"	"L10250,L3475"	
"467.1895"	"467.1895+"	"130"	"6.1e+06"	B	"21343.204"	"42741.804"	"4d5.(4G).5s"	"a 3G"	"5"	"4d5.(4D).5p"	"w 5D*"	"4"		"T5293"	"L10250,L3475"	
"468.6081"	"468.6081+"	"26"	"1.72e+07"	B	"28274.290"	"49608.111"	"4d4.5s.(6D).5p"	"z 7F*"	"1"	"4d4.5s.(6D).6s"	"f 7D"	"1"		"T5293"	"L10250,L3475"	
"468.8213"	"468.8213+"	"130"	"1.54e+07"	B	"28241.014"	"49565.135"	"4d5.(2I).5s"	"a 1I"	"6"	"4d4.5s.(4H).5p"	"y 3I*"	"7"		"T5293"	"L10250,L3475"	
"470.7247"	"470.7247+"	"640"	"3.63e+07"	B+	"20947.940"	"42185.838"	"4d5.(4G).5s"	"a 3G"	"3"	"4d5.(4G).5p"	"z 3H*"	"4"		"T5293"	"L10250,L3475"	
"470.8222"	"470.8223+"	"150"	"7.6e+06"	B+	"18229.152"	"39462.647"	"4d5.(4P).5s"	"a 5P"	"3"	"4d4.5s.(4D).5p"	"x 5P*"	"2"		"T5293"	"L10250,L3475"	
"471.7919"	"471.7918+"	"220"	"5.2e+06"	B+	"20157.802"	"41347.664"	"4d5.(4D).5s"	"b 5D"	"4"	"4d5.(4G).5p"	"y 5F*"	"5"		"T5293"	"L10250,L3475"	
"471.8858"	"471.8858+"	"40"	"2.17e+07"	B	"28666.545"	"49852.184"	"4d4.5s.(6D).5p"	"z 7F*"	"2"	"4d4.5s.(6D).6s"	"f 7D"	"2"		"T5293"	"L10250,L3475"	
"472.3053"	"472.3052+"	"26"	"1.23e+07"	B	"32688.270"	"53855.099"	"4d5.(2G).5s"	"b 1G"	"4"	""	"83*"	"4"		"T5293"	"L10250,L3475"	
"472.9136"	"472.9137+"	"100"	"5.4e+06"	B+	"20947.940"	"42087.533"	"4d5.(4G).5s"	"a 3G"	"3"	"4d5.(4G).5p"	"y 3F*"	"4"		"T5293"	"L10250,L3475"	
