obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"422.111"	"422.1110+"	"4400"	"1.28e+08"	B+	"4134.222"	"27818.000"	"4f10.6s2"	"5I"	"7"	"4f10.(5I<7>).6s.6p.(1P*<1>)"	"(7,1)*"	"8"		"T7148"	"L3475"	
"422.221"	"422.2212+"	"540"	"7.1e+07"	B+	"9211.591"	"32889.19"	"4f10.6s2"	"5I"	"5"	""	"*"	"5"		"T7148"	"L3475"	
"422.516"	"422.5154+"	"2700"	"1.95e+08"	B+	"7050.603"	"30711.717"	"4f10.6s2"	"5I"	"6"	"4f10.(5I<6>).6s.6p.(1P*<1>)"	"(6,1)*"	"7"		"T7148"	"L3475"	
"423.202"	"423.2025+"	"680"	"7.9e+07"	B+	"9211.591"	"32834.29"	"4f10.6s2"	"5I"	"5"	""	"*"	"6"		"T7148"	"L3475"	
"423.985"	"423.9856+"	"680"	"9.4e+07"	B+	"9211.591"	"32790.66"	"4f10.6s2"	"5I"	"5"	""	"*"	"6"		"T7148"	"L3475"	
"424.591"	"424.5915+"	"440"	"1.18e+08"	B+	"10925.277"	"34470.70"	"4f10.6s2"	"5I"	"4"	"4f10.(5I<4>).6s.6p.(1P*<1>)"	"(4,1)*"	"5"		"T7148"	"L3475"	
"426.8264"	"426.8267+"	"1000"	"1.14e+06"	B+	"4134.222"	"27556.34"	"4f10.6s2"	"5I"	"7"	"4f9.(6H*).5d2.(3F) (8L*).6s"	"9L*"	"7"		"T7148"	"L1177"	
"427.669"	"427.6691+"	"250"	"1.22e+07"	B+	"7050.603"	"30426.59"	"4f10.6s2"	"5I"	"6"	""	"*"	"6"		"T7148"	"L3475"	
"429.1966"	"429.1954+"	"3000"	"2.28e+06"	B+	"4134.222"	"27427.08"	"4f10.6s2"	"5I"	"7"	"4f10.(5I<5>).6s.6p.(3P*<2>)"	"(5,2)*"	"7"		"T7148"	"L1177"	
"429.504"	""	""	""		""	""	""	""	""	""	""	""		""	"L3475"	
"432.586"	""	"320"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"444.458"	""	"150"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"452.758"	""	"100bl"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"456.509"	"456.5093+"	"140"	"6.6e+05"	B+	"0.000"	"21899.22"	"4f10.6s2"	"5I"	"8"	"4f10.(5I<7>).6s.6p.(3P*<2>)"	"(7,2)*"	"8"		"T7148"	"L3475"	
"457.778"	"457.7776+"	"420"	"1.96e+06"	B+	"0.000"	"21838.55"	"4f10.6s2"	"5I"	"8"	"4f10.(5I<7>).6s.6p.(3P*<2>)"	"(7,2)*"	"9"		"T7148"	"L3475"	
"458.936"	"458.93642+"	"2100"	"1.37e+07"	B+	"0.000"	"21783.407"	"4f10.6s2"	"5I"	"8"	"4f9.(6H*).5d.6s2"	"5K*"	"7"		"T7148"	"L3475"	
"461.226"	"461.2259+"	"990"	"8.2e+06"	B+	"0.000"	"21675.28"	"4f10.6s2"	"5I"	"8"	"4f9.(6F*).5d.6s2"	"5H*"	"7"		"T7148"	"L3475"	
"461.383"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"461.482"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"466.272"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"472.122"	""	"85"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"477.194"	""	"60"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"477.480"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"477.579"	""	"120w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"479.129"	"479.1293+"	"95"	"1.16e+06"	B+	"4134.222"	"24999.58"	"4f10.6s2"	"5I"	"7"	"4f10.(5I<6>).6s.6p.(3P*<2>)"	"(6,2)*"	"8"		"T7148"	"L3475"	
"480.064"	""	"29"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"480.794"	"480.7946+"	"50"	"9.6e+05"	B+	"7565.610"	"28358.70"	"4f9.(6H*).5d.6s2"	"7H*"	"8"	""	""	"7"		"T7148"	"L3475"	
"481.028"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"481.280"	"481.2802+"	"50"	"8.5e+05"	B	"8519.210"	"29291.32"	"4f9.(6H*).5d.6s2"	"7H*"	"7"	""	""	"8"		"T7148"	"L3475"	
"481.904"	""	"75"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"482.496"	""	"85"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"482.888"	""	"75"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"483.238"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"484.175"	""	"75"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"487.593"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"488.016"	"488.0162+"	"85"	"5.2e+05"	B+	"0.000"	"20485.40"	"4f10.6s2"	"5I"	"8"	"4f9.(6F*).5d.6s2"	"7G*"	"7"		"T7148"	"L3475"	
"488.455"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"488.808"	"488.8082+"	"95"	"4.97e+06"	B+	"8519.210"	"28971.42"	"4f9.(6H*).5d.6s2"	"7H*"	"7"	""	""	"8"		"T7148"	"L3475"	
"489.368"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"489.924"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"491.641"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"495.959"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"497.357"	""	"28"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"498.552"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"500.387"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"501.060"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"502.212"	"502.212+"	"70"	"1.27e+06"	B+	"4134.222"	"24040.59"	"4f10.6s2"	"5I"	"7"	"4f9.(6F*).5d.6s2"	"5H*"	"6"		"T7148"	"L3475"	
"502.403"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"502.454"	"502.453+"	"24"	"1.19e+06"	B+	"7565.610"	"27462.41"	"4f9.(6H*).5d.6s2"	"7H*"	"8"	""	""	"7"		"T7148"	"L3475"	
"502.787"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"503.300"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"504.263"	"504.264+"	"160"	"6.9e+06"	B+	"7565.610"	"27390.97"	"4f9.(6H*).5d.6s2"	"7H*"	"8"	""	""	"9"		"T7148"	"L3475"	
"504.725"	"504.724+"	"24"	"1.05e+06"	B+	"8519.210"	"28326.48"	"4f9.(6H*).5d.6s2"	"7H*"	"7"	""	""	"6"		"T7148"	"L3475"	
"505.021"	""	"50w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"505.335"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"505.546"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"507.068"	"507.067+"	"95"	"4.59e+06"	B+	"9990.974"	"29706.72"	"4f9.(6H*).5d.6s2"	"7I*"	"9"	""	""	"10"		"T7148"	"L3475"	
"507.767"	"507.7667+"	"120"	"4.1e+05"	B	"0.000"	"19688.595"	"4f10.6s2"	"5I"	"8"	"4f9.(6H*).5d.6s2"	"5K*"	"8"		"T7148"	"L3475"	
"511.032"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"512.004"	""	"130w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"513.502"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"516.534"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"518.530"	"518.530+"	"80"	"2.46e+05"	B	"12007.121"	"31287.04"	"4f9.(6H*).5d.6s2"	"7I*"	"8"	""	""	"9"		"T7148"	"L3475"	
"525.988"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"526.056"	""	"130"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"526.711"	"526.711+"	"65"	"2.85e+06"	B+	"9990.974"	"28971.42"	"4f9.(6H*).5d.6s2"	"7I*"	"9"	""	""	"8"		"T7148"	"L3475"	
"528.207"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
