obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"615.038"	"615.03846"	""	""		"14499.2568"	"30753.90406"	"5p6.5d"	"2D"	"3/2"	"5p6.13f"	"2F*"	"5/2"		""	"L3506"	
"615.32381"	"615.322982"	""	""		"14596.84232"	"30843.97365"	"5p6.5d"	"2D"	"5/2"	"5p6.14f"	"2F*"	"7/2"		""	"L793"	
"618.75442"	"618.753739"	""	""		"14596.84232"	"30753.89018"	"5p6.5d"	"2D"	"5/2"	"5p6.13f"	"2F*"	"7/2"		""	"L793"	
"619.36689"	"619.36649"	""	""		"14499.2568"	"30640.32028"	"5p6.5d"	"2D"	"3/2"	"5p6.12f"	"2F*"	"5/2"		""	"L793"	
"621.30998"	"621.310009"	""	""		"11732.3071041"	"27822.8802"	"5p6.6p"	"2P*"	"3/2"	"5p6.8d"	"2D"	"5/2"		""	"L3506"	
"621.75986"	"621.759804"	""	""		"11732.3071041"	"27811.2400"	"5p6.6p"	"2P*"	"3/2"	"5p6.8d"	"2D"	"3/2"		""	"L3506"	
"623.13490"	"623.134537"	""	""		"14596.84232"	"30640.30287"	"5p6.5d"	"2D"	"5/2"	"5p6.12f"	"2F*"	"7/2"		""	"L793"	
"625.02149"	"625.02126"	"D"	""		"14499.2568"	"30494.28809"	"5p6.5d"	"2D"	"3/2"	"5p6.11f"	"2F*"	"5/2"		""	"L793"	
"628.85927"	"628.858827"	"D"	""		"14596.84232"	"30494.26583"	"5p6.5d"	"2D"	"5/2"	"5p6.11f"	"2F*"	"7/2"		""	"L793"	
"632.62034"	"632.61997"	"D"	""		"14499.2568"	"30302.16537"	"5p6.5d"	"2D"	"3/2"	"5p6.10f"	"2F*"	"5/2"		""	"L793"	
"635.45548"	"635.455455"	"bl"	""		"11178.26815870"	"26910.6627"	"5p6.6p"	"2P*"	"1/2"	"5p6.9s"	"2S"	"1/2"		""	"L3506"	
"636.55226"	"636.551989"	"D"	""		"14596.84232"	"30302.13624"	"5p6.5d"	"2D"	"5/2"	"5p6.10f"	"2F*"	"7/2"		""	"L793"	
"643.19662"	"643.19630"	""	""		"14499.2568"	"30042.31405"	"5p6.5d"	"2D"	"3/2"	"5p6.9f"	"2F*"	"5/2"		""	"L793"	
"647.26196"	"647.26172"	""	""		"14596.84232"	"30042.27515"	"5p6.5d"	"2D"	"5/2"	"5p6.9f"	"2F*"	"7/2"		""	"L793"	
"658.60216"	"658.60192"	""	""		"14499.2568"	"29678.74280"	"5p6.5d"	"2D"	"3/2"	"5p6.8f"	"2F*"	"5/2"		""	"L793"	
"658.65096"	"658.650973"	""	""		"11732.3071041"	"26910.6627"	"5p6.6p"	"2P*"	"3/2"	"5p6.9s"	"2S"	"1/2"		""	"L3506"	
"662.86576"	"662.86569"	""	""		"14596.84232"	"29678.68970"	"5p6.5d"	"2D"	"5/2"	"5p6.8f"	"2F*"	"7/2"		""	"L793"	
"670.76859"	"670.76815"	"25"	""		"14499.2568"	"29403.42310"	"5p6.5d"	"2D"	"3/2"	"5p6.11p"	"2P*"	"1/2"		""	"L5791"	
"672.32838"	"672.328979"	"33000"	""		"11178.26815870"	"26047.8342"	"5p6.6p"	"2P*"	"1/2"	"5p6.7d"	"2D"	"3/2"		""	"L5791"	
"674.3969"	"674.39643"	"31"	""		"14596.84232"	"29420.824"	"5p6.5d"	"2D"	"5/2"	"5p6.11p"	"2P*"	"3/2"		""	"L5791"	
"682.46513"	"682.46493"	""	""		"14499.2568"	"29147.98188"	"5p6.5d"	"2D"	"3/2"	"5p6.7f"	"2F*"	"5/2"		""	"L793"	
"684.89056"	"684.890692"	""	"2.223e+01"	A+	"0.0000"	"14596.84232"	"5p6.6s"	"2S"	"1/2"	"5p6.5d"	"2D"	"5/2"	E2	"T7826"	"L793c91"	
"687.04544"	"687.045316"	""	""		"14596.84232"	"29147.90818"	"5p6.5d"	"2D"	"5/2"	"5p6.7f"	"2F*"	"7/2"		""	"L793"	
"689.50030"	"689.50030"	""	""		"0.0000"	"14499.2568"	"5p6.6s"	"2S"	"1/2"	"5p6.5d"	"2D"	"3/2"	E2	""	"L793c91"	
"697.32966"	"697.329642"	""	""		"11732.3071041"	"26068.7730"	"5p6.6p"	"2P*"	"3/2"	"5p6.7d"	"2D"	"5/2"		""	"L3506"	
"698.34912"	"698.349607"	""	""		"11732.3071041"	"26047.8342"	"5p6.6p"	"2P*"	"3/2"	"5p6.7d"	"2D"	"3/2"		""	"L3506"	
"702.66801"	"702.66766"	"100"	""		"14499.2568"	"28726.8123"	"5p6.5d"	"2D"	"3/2"	"5p6.10p"	"2P*"	"1/2"		""	"L5791"	
"706.17815"	"706.17788"	"130"	""		"14596.84232"	"28753.6769"	"5p6.5d"	"2D"	"5/2"	"5p6.10p"	"2P*"	"3/2"		""	"L5791"	
"722.85336"	"722.85318"	""	""		"14499.2568"	"28329.5133"	"5p6.5d"	"2D"	"3/2"	"5p6.6f"	"2F*"	"5/2"		""	"L793"	
"727.98991"	"727.98987"	""	""		"14596.84232"	"28329.5133"	"5p6.5d"	"2D"	"5/2"	"5p6.6f"	"2F*"	"5/2"		""	"L793"	
"727.99568"	"727.99548"	""	""		"14596.84232"	"28329.4075"	"5p6.5d"	"2D"	"5/2"	"5p6.6f"	"2F*"	"7/2"		""	"L793"	
"758.37754"	"758.37719"	"120"	""		"14499.2568"	"27681.6782"	"5p6.5d"	"2D"	"3/2"	"5p6.9p"	"2P*"	"3/2"		""	"L5791"	
"760.89032"	"760.890342"	"bl"	""		"11178.26815870"	"24317.149400"	"5p6.6p"	"2P*"	"1/2"	"5p6.8s"	"2S"	"1/2"		""	"L3506"	
"760.95679"	"760.95645"	"530"	""		"14499.2568"	"27636.9966"	"5p6.5d"	"2D"	"3/2"	"5p6.9p"	"2P*"	"1/2"		""	"L5791"	
"764.03337"	"764.03313"	"720"	""		"14596.84232"	"27681.6782"	"5p6.5d"	"2D"	"5/2"	"5p6.9p"	"2P*"	"3/2"		""	"L5791"	
