obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"650.7242"	"650.7242"	""	"8.04e+06"		"12237.409"	"27600.657"	"7p"	"2P*"	"1/2"	"8d"	"2D"	"3/2"		"T6898"	"L12264"	
"657.633"	"657.633"	""	"3.06e+04"		"16429.64"	"31631.49"	"6d"	"2D"	"5/2"	"14p"	"2P*"	"3/2"		"T6898"	"L12264"	
"662.174"	"662.174"	""	"5.01e+03"		"16229.87"	"31327.46"	"6d"	"2D"	"3/2"	"13p"	"2P*"	"3/2"		"T6898"	"L12264"	
"663.746"	"663.746"	""	"5.00e+04"		"16229.87"	"31291.72"	"6d"	"2D"	"3/2"	"13p"	"2P*"	"1/2"		"T6898"	"L12264"	
"671.054"	"671.054"	""	"4.35e+04"		"16429.64"	"31327.46"	"6d"	"2D"	"5/2"	"13p"	"2P*"	"3/2"		"T6898"	"L12264"	
"681.787"	"681.787"	""	"7.49e+03"		"16229.87"	"30893.16"	"6d"	"2D"	"3/2"	"12p"	"2P*"	"3/2"		"T6898"	"L12264"	
"684.222"	"684.222"	""	"7.46e+04"		"16229.87"	"30840.98"	"6d"	"2D"	"3/2"	"12p"	"2P*"	"1/2"		"T6898"	"L12264"	
"691.204"	"691.204"	""	"6.50e+04"		"16429.64"	"30893.16"	"6d"	"2D"	"5/2"	"12p"	"2P*"	"3/2"		"T6898"	"L12264"	
"694.8987"	"694.8987"	""	"1.90e+06"		"13923.998"	"28310.617"	"7p"	"2P*"	"3/2"	"10s"	"2S"	"1/2"		"T6898"	"L12264"	
"713.491"	"713.491"	""	"1.16e+04"		"16229.87"	"30241.60"	"6d"	"2D"	"3/2"	"11p"	"2P*"	"3/2"		"T6898"	"L12264"	
"717.616"	"717.615"	""	"1.15e+05"		"16229.87"	"30161.07"	"6d"	"2D"	"3/2"	"11p"	"2P*"	"1/2"		"T6898"	"L12264"	
"717.9866"	"717.98664"	""	"4.78e+07"		"0.000"	"13923.998"	"7s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"		"T6898"	"L12264"	
"723.811"	"723.811"	""	"1.01e+05"		"16429.64"	"30241.60"	"6d"	"2D"	"5/2"	"11p"	"2P*"	"3/2"		"T6898"	"L12264"	
"728.5892"	"728.5892"	""	"6.93e+06"		"13923.998"	"27645.373"	"7p"	"2P*"	"3/2"	"8d"	"2D"	"5/2"		"T6898"	"L12264"	
"730.9713"	"730.9713"	""	"1.13e+06"		"13923.998"	"27600.657"	"7p"	"2P*"	"3/2"	"8d"	"2D"	"3/2"		"T6898"	"L12264"	
"744.198"	"744.1976"	""	"2.75e+06"		"12237.409"	"25671.00"	"7p"	"2P*"	"1/2"	"9s"	"2S"	"1/2"		"T6898"	"L12264"	
"770.904"	"770.904"	""	"1.99e+04"		"16229.87"	"29198.09"	"6d"	"2D"	"3/2"	"10p"	"2P*"	"3/2"		"T6898"	"L12264"	
"778.947"	"778.947"	""	"1.95e+05"		"16229.87"	"29064.18"	"6d"	"2D"	"3/2"	"10p"	"2P*"	"1/2"		"T6898"	"L12264"	
