obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"459.542"	"459.541"	""	""		"53672.2398"	"75426.98"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.20p"	"1P*"	"1"		""	"L13951"	
"460.422"	"460.423"	""	""		"53672.2398"	"75385.31"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.19p"	"1P*"	"1"		""	"L13951"	
"461.483"	"461.482"	""	""		"53672.2398"	"75335.49"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.18p"	"1P*"	"1"		""	"L13951"	
"462.769"	"462.768"	""	""		"53672.2398"	"75275.27"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.17p"	"1P*"	"1"		""	"L13951"	
"462.980810"	"462.980809"	"390000"	""		"46745.4032"	"68338.5233"	"3d10.4s.4p"	"1P*"	"1"	"3d10.4s.5d"	"1D"	"2"		""	"L9761"	
"464.351"	"464.351"	""	""		"53672.2398"	"75201.65"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.16p"	"1P*"	"1"		""	"L13951"	
"466.559"	"466.559"	""	""		"53672.2398"	"75099.76"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.15p"	"3P*"	"2"		""	"L13951"	
"468.013590"	"468.013589"	"540000"	""		"32311.3176"	"53672.2398"	"3d10.4s.4p"	"3P*"	"0"	"3d10.4s.5s"	"3S"	"1"		""	"L9761"	
"469.143"	"469.143"	""	""		"53672.2398"	"74981.74"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.14p"	"3P*"	"2"		""	"L13951"	
"472.215690"	"472.215691"	"1000000"	""		"32501.3990"	"53672.2398"	"3d10.4s.4p"	"3P*"	"1"	"3d10.4s.5s"	"3S"	"1"		""	"L9761"	
"472.527"	"472.527"	""	""		"53672.2398"	"74829.13"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.13p"	"3P*"	"2"		""	"L13951"	
"477.071"	"477.071"	""	""		"53672.2398"	"74627.62"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.12p"	"3P*"	"2"		""	"L13951"	
"481.053210"	"481.053206"	"1100000"	""		"32890.3267"	"53672.2398"	"3d10.4s.4p"	"3P*"	"2"	"3d10.4s.5s"	"3S"	"1"		""	"L9761"	
