obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"398.683"	"398.6819"	"190"	"1.1e+07"	E	"25265.74"	"50341.30"	"3d5.4s2"	"a 4G"	"11/2"	"3d5.(4G).4s.4p.(3P*)"	"y 4F*"	"9/2"		"T1117"	"L3475"	
"398.710"	"398.7091"	"150"	"1.0e+07"	E	"25285.43"	"50359.28"	"3d5.4s2"	"a 4G"	"9/2"	"3d5.(4G).4s.4p.(3P*)"	"y 4F*"	"7/2"		"T1117"	"L3475"	
""	"398.7459"	""	"1.8e+06"	E	"25287.74"	"50359.28"	"3d5.4s2"	"a 4G"	"7/2"	"3d5.(4G).4s.4p.(3P*)"	"y 4F*"	"7/2"		"T1117"	""	
""	"398.9952"	""	"1.5e+06"	E	"25285.43"	"50341.30"	"3d5.4s2"	"a 4G"	"9/2"	"3d5.(4G).4s.4p.(3P*)"	"y 4F*"	"9/2"		"T1117"	""	
""	"399.060"	""	"4.3e+05"	E	"30354.21"	"55406.0"	"3d5.4s2"	"b 4D"	"7/2"	"3d5.4s.(5S).5p"	"w 4P*"	"5/2"		"T1117"	""	
""	"399.1611"	""	"2.1e+07"	E	"30411.74"	"55457.20"	"3d5.4s2"	"b 4D"	"1/2"	"3d5.4s.(5S).5p"	"w 4P*"	"1/2"		"T1117"	""	
""	"399.3839"	""	"4.4e+06"	E	"30425.71"	"55457.20"	"3d5.4s2"	"b 4D"	"3/2"	"3d5.4s.(5S).5p"	"w 4P*"	"1/2"		"T1117"	""	
""	"399.6083"	""	"4.1e+06"	E	"34463.37"	"59480.80"	"3d6.(3P2).4s"	"b 4P"	"3/2"	"3d6.(a 3P).4p"	"u 4P*"	"5/2"		"T1117"	""	
""	"399.9575"	""	"3.9e+05"	E	"34343.90"	"59339.49"	"3d6.(3H).4s"	"a 4H"	"9/2"	"3d6.(a 3F).4p"	"4D*"	"7/2"		"T1117"	""	
""	"400.105"	""	"2.4e+06"	E	"30419.61"	"55406.0"	"3d5.4s2"	"b 4D"	"5/2"	"3d5.4s.(5S).5p"	"w 4P*"	"5/2"		"T1117"	""	
""	"400.202"	""	"3.6e+06"	E	"30425.71"	"55406.0"	"3d5.4s2"	"b 4D"	"3/2"	"3d5.4s.(5S).5p"	"w 4P*"	"5/2"		"T1117"	""	
""	"400.3260"	""	"1.1e+07"	E	"37420.24"	"62392.82"	"3d6.(3G).4s"	"b 4G"	"11/2"	"3d6.(3G).4p"	"v 4F*"	"9/2"		"T1117"	""	
""	"400.7036"	""	"2.2e+06"	E	"30419.61"	"55368.66"	"3d5.4s2"	"b 4D"	"5/2"	"3d5.4s.(5S).5p"	"w 4P*"	"3/2"		"T1117"	""	
""	"400.8016"	""	"4.6e+06"	E	"30425.71"	"55368.66"	"3d5.4s2"	"b 4D"	"3/2"	"3d5.4s.(5S).5p"	"w 4P*"	"3/2"		"T1117"	""	
