obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"497.642"	""	"130"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"500.725"	""	"250"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"502.833"	""	"140"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"503.594"	""	"200"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"504.386"	""	"130"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"504.489"	""	"130"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"512.456"	""	"120"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"513.153"	""	"120"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"517.278"	""	"130"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"520.652"	""	"150"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"527.291"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"527.771"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"533.306"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"534.806"	""	"90"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"535.047"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"536.885"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"545.130"	""	"18w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"545.662"	""	"180"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"546.832"	""	"90"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"551.602"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"559.346"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"560.114"	""	"45bl"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"560.132"	""	""	""		""	""	""	""	""	""	""	""		""	"L3475"	
"560.994"	""	"45w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"561.182"	""	"60"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"562.201"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"563.620"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"564.036"	""	"90"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"564.142"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"566.495"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"567.548"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"571.748"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"571.955"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"572.697"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"573.656"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"573.694"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"573.919"	""	"100"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"574.061"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"574.865"	""	"60"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"575.253"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"576.280"	""	"290"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"576.992"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"578.282"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"578.466"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"580.079"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"580.610"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"582.679"	"582.6805+"	"430"	"1.04e+06"		"0.000"	"17157.307"	"4f12.6s2"	"3H"	"6"	"4f12.(3H<6>).6s.6p.(3P*<1>)"	"(6,1)*"	"7"		"T7227"	"L3475"	
"583.584"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"585.007"	""	"100"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"585.531"	""	"120"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"587.235"	""	"140"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"588.114"	""	"120"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"590.606"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"590.924"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"593.350"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"594.637"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"596.868"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"597.549"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"601.483"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"602.256"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"605.485"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"606.125"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"611.601"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"612.532"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"622.102"	"622.1017+"	"360"	"8.4e+05"		"0.000"	"16070.095"	"4f12.6s2"	"3H"	"6"	"4f11.(4I*<13/2>).5d<3/2>.6s2"	"(13/2,3/2)*"	"6"		"T7227"	"L3475"	
"623.090"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"626.256"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"626.793"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"626.887"	""	"60"	""		""	""	""	""	""	""	""	""		""	"L3475"	
