obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"405.678"	"405.686"	"35h"	""		"30783.697"	"55426.3543"	"3d10.4p"	"2P*"	"3/2"	"3d10.4f"	"2F*"	"7/2"	E2	""	"L772"	
"406.2641"	"406.2638"	"2000"	"2.10e+07"	C	"30783.697"	"55391.297"	"3d10.4p"	"2P*"	"3/2"	"3d10.5d"	"2D"	"5/2"		"T1343"	"L772"	
"406.3238"	"406.32372"	"650"	""		"30783.697"	"55387.667"	"3d10.4p"	"2P*"	"3/2"	"3d10.5d"	"2D"	"3/2"		""	"L772"	
"406.953"	"406.9524"	"6h"	""		"39018.69"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"407.3224"	"407.3230"	"20h"	""		"40114.01"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"3/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"407.5572"	"407.5578"	"50"	""		"46598.35"	"71127.82"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(3D).4d"	"2F"	"7/2"		""	"L772"	
"408.0534"	"408.051"	"15h"	""		"46598.35"	"71098.20"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(3D).4d"	"2D"	"5/2"		""	"L772"	
"409.7215"	"409.724"	"0h"	""		"46598.35"	"70998.12"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(3D).4d"	"4S"	"3/2"		""	"L772"	
"410.4218"	"410.4212"	"25"	""		"40114.01"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		""	"L772"	
"411.14"	"411.133"	"3h"	""		"40943.78"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"1/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"412.174"	"412.170"	"10"	""		"46598.35"	"70853.37"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(3D).4d"	"2P"	"3/2"		""	"L772"	
"412.3287"	"412.3266"	"30h"	""		"43726.24"	"67972.02"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"5/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"417.7758"	"417.7753"	"100h"	""		"39018.69"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"421.88"	"421.876"	"2h"	""		"41562.93"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"423.09"	"423.096"	"5h"	""		"43514.01"	"67142.68"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"7/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"424.226"	"424.2261"	"30h"	""		"44406.32"	"67972.02"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"424.8956"	"424.8956"	"150"	"1.95e+07"	C+	"40943.78"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"1/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		"T1343"	"L772"	
"425.3390"	"425.3370"	"20h"	""		"41153.47"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"7/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"425.9401"	"425.944"	"150h"	""		"40114.01"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"426.7204"	"426.7221"	"2h"	""		"44544.16"	"67972.02"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"3/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"427.5107"	"427.5108"	"950"	"3.45e+07"	C+	"39018.69"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		"T1343"	"L772"	
"432.868"	"432.878"	"20h"	""		"41562.93"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"433.600"	"433.598"	"10h"	""		"44915.68"	"67972.02"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"1/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"435.474"	"435.468"	"10h"	""		"42302.58"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"3/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"437.820"	"437.816"	"550h"	""		"40114.01"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"439.70"	"439.7006"	"10h"	""		"44406.32"	"67142.68"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"441.554"	"441.5551"	"200h"	""		"40943.78"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4P*"	"1/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"442.381"	"442.383"	"0h"	""		"44544.16"	"67142.68"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"3/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"448.0350"	"448.0349"	"500"	"3.0e+06"	C	"30535.324"	"52848.751"	"3d10.4p"	"2P*"	"1/2"	"3d10.6s"	"2S"	"1/2"		"T1343"	"L772"	
"450.735"	"450.742"	"200h"	""		"44963.26"	"67142.68"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"7/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"450.9374"	"450.9382"	"400"	"2.75e+07"	C+	"42302.58"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		"T1343"	"L772"	
"451.3192"	"451.3187"	"50h"	""		"45820.94"	"67972.02"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"1/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"452.5112"	"452.5113"	"40h"	""		"45879.32"	"67972.02"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"453.0785"	"453.0783"	"800"	"8.4e+06"	C+	"30783.697"	"52848.751"	"3d10.4p"	"2P*"	"3/2"	"3d10.6s"	"2S"	"1/2"		"T1343"	"L772"	
"453.9695"	"453.9699"	"800h"	"2.12e+07"	C+	"41562.93"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		"T1343"	"L772"	
"458.697"	"458.6967"	"1300h"	"3.20e+07"	C+	"41153.47"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"7/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		"T1343"	"L772"	
"464.258"	"464.2586"	"150h"	""		"43726.24"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"465.1124"	"465.1122"	"2000"	"3.80e+07"	C+	"40909.16"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"9/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		"T1343"	"L772"	
"467.472"	"467.479"	"500h"	""		"41562.93"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"467.7340"	"467.7344"	"3h"	""		"46598.35"	"67972.02"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"469.7490"	"469.7477"	"350h"	""		"42302.58"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"470.171"	"470.161"	"10h"	""		"45879.32"	"67142.68"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"470.4594"	"470.4597"	"450"	"5.5e+06"	C+	"41153.47"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"7/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		"T1343"	"L772"	
"476.749"	"476.743"	"75h"	""		"46172.89"	"67142.68"	"3d9.(2D).4s.4p.(3P*)"	"*"	"3/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"477.622"	"477.618"	"20h"	""		"43726.24"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"479.400"	"479.399"	"150h"	""		"44406.32"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"479.7042"	"479.7031"	"20"	""		"41562.93"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		""	"L772"	
"484.2290"	"484.2275"	"25h"	""		"42302.58"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4F*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"486.610"	"486.616"	"75h"	""		"46598.35"	"67142.68"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"493.669"	"493.658"	"0h"	""		"44406.32"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"501.6611"	"501.6618"	"400"	""		"44544.16"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		""	"L772"	
"503.436"	"503.425"	"100h"	""		"43726.24"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"507.6173"	"507.6181"	"100h"	""		"44963.26"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"7/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"510.5541"	"510.5548"	"1500"	"2.0e+06"	C+	"11202.618"	"30783.697"	"3d9.4s2"	"2D"	"5/2"	"3d10.4p"	"2P*"	"3/2"		"T1343"	"L772"	
"511.1913"	"511.1920"	"300"	""		"44915.68"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"1/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		""	"L772"	
"511.549"	"511.551"	"10"	""		"56029.89"	"75572.84"	"3d9.(2D).4s.4p.(1P*)"	"2F*"	"7/2"	"3d9.4s.(1D).4d"	"2F"	"7/2"		""	"L772"	
"514.27"	"514.287"	"10h"	""		"45820.94"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"1/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"514.4120"	"514.4122"	"550h"	""		"43514.01"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"7/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"515.3235"	"515.3238"	"2000"	"6.0e+07"	C+	"30535.324"	"49935.195"	"3d10.4p"	"2P*"	"1/2"	"3d10.4d"	"2D"	"3/2"		"T1343"	"L772"	
