obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	"419.0423+"	""	"1.5e+06"	C	"1053.164"	"24910.38"	"5d.6s2"	"2D"	"5/2"	"4f.5d.(1D*).6s?"	"*"	"3/2"		"T9460"	""	
""	"421.6542+"	""	"3.2e+06"	B	"1053.164"	"24762.60"	"5d.6s2"	"2D"	"5/2"	"5d2.(3P).6p?"	"2D*?"	"3/2"		"T9460"	""	
""	"421.7365+"	""	"1.91e+06"	C+	"0.000"	"23704.81"	"5d.6s2"	"2D"	"3/2"	"5d2.(3P).6p"	"4D*"	"3/2"		"T9460"	""	
""	"423.8593+"	""	"3.3e+06"	C+	"1053.164"	"24639.26"	"5d.6s2"	"2D"	"5/2"	"5d2.(3P).6p"	"4S*"	"3/2"		"T9460"	""	
"426.234"	"426.2337+"	"50"	"6.8e+06"	B+	"1053.164"	"24507.87&dagger;"	"5d.6s2"	"2D"	"5/2"	"4f.5d.(3F*).6s"	"4F*"	"5/2"		"T9460"	"L3475"	
""	"427.1149+"	""	"2.17e+07"	B+	"7490.521"	"30896.84"	"5d2.(3P).6s"	"4P"	"3/2"	"4f.5d.(3P*).6s"	"4P*"	"5/2"		"T9460"	""	
"428.027"	"428.0256+"	"300"	"5.69e+07"	B+	"1053.164"	"24409.68"	"5d.6s2"	"2D"	"5/2"	"4f.5d.(1G*).6s"	"*"	"7/2"		"T9460"	"L3475"	
""	"429.3445+"	""	"1.8e+06"	C+	"7679.939"	"30964.71"	"5d2.(3P).6s"	"4P"	"5/2"	""	"*"	"7/2"		"T9460"	""	
""	"430.5996+"	""	"2.52e+07"	B+	"7679.939"	"30896.84"	"5d2.(3P).6s"	"4P"	"5/2"	"4f.5d.(3P*).6s"	"4P*"	"5/2"		"T9460"	""	
""	"431.1725+"	""	"1.1e+07"	B+	"7231.407"	"30417.46&dagger;"	"5d2.(3P).6s"	"4P"	"1/2"	"4f.5d.(3P*).6s"	"4P*"	"3/2"		"T9460"	""	
"434.073"	"434.0720+"	"40"	""		"8446.044"	"31477.22"	"5d2.(1D).6s"	"2D"	"3/2"	""	"*"	"5/2"		""	"L3475"	
"435.480"	"435.4793+"	"60"	"5.9e+07"	B+	"9183.797"	"32140.55"	"5d2.(1D).6s"	"2D"	"5/2"	""	"*"	"7/2"		"T9460"	"L3475"	
""	"435.7913+"	""	"1.28e+06"	C	"3010.002"	"25950.32"	"5d2.(3F).6s"	"4F"	"5/2"	"5d2.(3P).6p"	"*"	"3/2"		"T9460"	""	
""	"436.0456+"	""	"2.5e+06"	C+	"7490.521"	"30417.46&dagger;"	"5d2.(3P).6s"	"4P"	"3/2"	"4f.5d.(3P*).6s"	"4P*"	"3/2"		"T9460"	""	
""	"438.0547+"	""	"2.61e+06"	B+	"1053.164"	"23874.95"	"5d.6s2"	"2D"	"5/2"	"5d.6s.(3D).6p"	"*"	"5/2"		"T9460"	""	
"438.987"	"438.9870+"	"60"	""		"9719.439"	"32492.76"	"5d2.(3P).6s"	"2P"	"3/2"	""	"*"	"5/2"		""	"L3475"	
""	"439.3587+"	""	"1.33e+07"	C+	"7231.407"	"29985.46"	"5d2.(3P).6s"	"4P"	"1/2"	"4f.5d.(3P*).6s"	"4P*"	"1/2"		"T9460"	""	
""	"439.6782+"	""	"2.6e+06"	C+	"7679.939"	"30417.46&dagger;"	"5d2.(3P).6s"	"4P"	"5/2"	"4f.5d.(3P*).6s"	"4P*"	"3/2"		"T9460"	""	
"440.265"	"440.2640+"	"50"	""		"9044.214"	"31751.48"	"5d2.(3P).6s"	"2P"	"1/2"	""	"*"	"3/2"		""	"L3475"	
""	"440.3015+"	""	"1.09e+07"	C+	"7231.407"	"29936.74&dagger;"	"5d2.(3P).6s"	"4P"	"1/2"	"4f.5d.(3P*).6s"	"*"	"3/2"		"T9460"	""	
"442.390"	"442.3905+"	"160"	"4.65e+07"	B+	"8052.162"	"30650.28"	"5d2.(3F).6s"	"2F"	"7/2"	""	"*"	"9/2"		"T9460"	"L3475"	
""	"444.2675+"	""	"3.76e+06"	B+	"3494.526"	"25997.17"	"5d2.(3F).6s"	"4F"	"7/2"	"4f.5d.(3F*).6s"	"4F*"	"9/2"		"T9460"	""	
""	"444.4197+"	""	"5.0e+07"	B+	"7490.521"	"29985.46"	"5d2.(3P).6s"	"4P"	"3/2"	"4f.5d.(3P*).6s"	"4P*"	"1/2"		"T9460"	""	
"445.215"	"445.2136+"	"100*"	""		"9960.904"	"32415.73"	"5d2.(1G).6s"	"2G"	"7/2"	""	"*"	"9/2"		""	"L3475"	
"445.215"	"445.2149+"	"100*"	""		"7011.909"	"29466.67"	"5d2.(3F).6s"	"2F"	"5/2"	""	"*"	"7/2"		""	"L3475"	
""	"445.5205+"	""	"1.55e+06"	C+	"0.000"	"22439.36"	"5d.6s2"	"2D"	"3/2"	"5d2.(3F).6p"	"4D*"	"3/2"		"T9460"	""	
"446.897"	"446.8965+"	"40"	"5.3e+06"	C+	"3010.002"	"25380.27"	"5d2.(3F).6s"	"4F"	"5/2"	"4f.5d.(3F*).6s"	"4F*"	"7/2"		"T9460"	"L3475"	
